store_id,store_id_count
2ea6241cf767c279cf1e80a790df1885,8
2eace51d8f796d04991c831a07059758,132
2ebb6c06bdc16ef37ec965c6b325b5c6,5
2ec87a9c5e9726a058235da5054f9527,20
2ef3dce7c059b268cf8b9e0707ee5594,1
2f093e72fa038b855c80131ec3fba75c,7
2f1818a43b894e125d0f8efc144bc2c6,7
2f2025ae2e57e71843298d80bed5cfde,2
2f25f6e326adb93c5787175dda209ab6,113
2f29b6e3abc6ebdefb55456ea6ca5dc8,10
2f2b265625d76a6704b08093c652fd79,9
2f3926f0a9613f3c3cc21d52a3cdb4d9,38
2f4059ce1227f021edc5d9c6f0f17dc1,2
2f46b9c859dfc08b8cdeb961418d126d,2
2f4933c1afab8024d9f80a42a58c9c67,3
2f52dc78dbbc843b19cf2f260b04812f,2
2f55707d4193dc27118a0f19a1985716,73
2f58929950c0c51f338ad911e492ec8e,4
2f5c6c71d7605196314fc5e5873e4dc5,17
2f5d21999da313309846db2cf8f995df,1
2f64bf56821bc84ff5418577e2dc48d9,10
2f67c31ef2232270b2cbcc57d98b23e2,5
2f885d0fbe2e131bfc9d98363e55d1d4,34
2fd5d41ec6cfab47e32164d5624269b1,5
2fdddc426480d46ce18affae5e455c82,1
2fe37bd25993870f5a38563dd25b1d05,1
3000311ca56a1cb93397bc676c0b7fff,1
3001ef257407d5a371a96dcd947c7d93,2
300bedd5a8a0b2f1c4bf26d3cd69cc9b,95
300d1539c3b6aa1793b5678b857732cf,77
3016a447172f3045b65f5fc83e04b554,2
301ad0e3bd5cb1627a2044908a42fdc2,18
301af7614f87909bb1649e27087db4af,16
30293457191c29e0d0d7a715d26041bd,20
303ed4c69846ab36c2904d3ba8573050,5
3047ee053d45323e65192012176a2a1c,28
305a36410e0226dff92a16e99555ba5f,2
305ec2f907e0fcbb74f06fef40c9a4ac,4
3083202a936b7d0ef8b680d7ae73fa1a,17
30893a5eb454815e3bf4a3406b1b80c0,14
309fee4e541e51de2e41f21bebb342aa,55
30a0b73609456022ae729282fd9753d4,11
30a7476842882400480bb490ac3664df,9
30aaf34d6afd4b11cc3b3ac4704c7908,3
30bb3825e8f631cc6075c0f87bb4978c,27
30cde89544caa549a813d660c4b27967,28
30d0da2f0929084d504baaec38fe28cd,8
30d0da315d9888b7d7df6dfcb59d40e8,16
30d411fdc0e6daf092a74354094359bb,6
30da227c6b5b9e2482b6b221c711edfd,15
30de9ece7cf3790c8c39ccff1a044209,4
30ef30b64204a3088a26bc2e6ecf7602,43
30f0641c041f03d94e95a76b9d8bd58f,3
30f48cd3c7e73511070b95ee0a884c23,46
30f7294e5c237c738e35a949f8e3f6fa,5
30f8f6b940d1073d8b6a5eebc46dd6e5,2
310366dd6f1a67639b870efe6ca3613d,24
310b3b4c1e4aeefae1a8eb83c9f5eb57,19
310cc7ca5a76a446f85c1a0d641ba96d,60
312ecfdfa8b239e076b114498ce21905,6
312f1ba2a72318edaaa995a67835fad5,4
3133f88cbe33bcd01a6ba439d75ae996,13
3139f8dbb4af553ab05bb8d63f0db947,5
313b45b09ddb4059c7c16b4078895c04,7
313f422ac583444ba6045cd122653b0e,3
314450613369e0ee72d0da7f6fee773c,8
314482e1c52801ef18e49cfbc1d6b284,5
314e9197a43a6d40cef6f1629e2c3721,132
314f19f082e69886c20e31c70fe6dceb,11
315f006f691ef2e689125614ea22cc61,8
316282ddb77e11b0b58c60ed59b1e308,1
317e30985b2c3bf93a0fe849ddca9888,48
31857b449c407203749ae32dd0e7d64a,174
31914689514c64a97d950a8d9eea3eeb,5
3198dfd0aef271d22f7bcddd6f12f5cb,1
31bd51a7403b980bf1039518120712e0,74
31c0c178a9fc26ffecffd8670e6d746d,189
31c49b512f199bc6f8734034a87dd9fa,18
31f0a067ca77d80b3704aee9141bc2ea,56
31f16d3ab7ac2c7e89fc56fe45eae7e1,39
31fb220526c09d18bf9cfaff20bcba4e,115
31fefc0e570cb3860f2a6d4b38c6490d,117
32012097fe8ac018cf0586ee96bb9227,59
320722549d1751cf3f247855f937b982,155
3214a6d842cc69597f9edf26df552e43,70
322d830da1130169fb4ca1c7543799d0,4
3236fb951518ec5f7e607422b67cd180,58
324545ee1d35608f4932e6c10c5a2df4,3
32492a842010652919d07f02c6de8608,10
32508f53f24c46f685870a075eaaa29c,4
32535578dd55e867e5d193090c8a0c1f,5
3258450df9cddd25e4f75cb60d0e3bc4,12
3259448026472bf01c91b755d70608dc,8
325eaeac5bef34937cfdc1bd73034d17,67
32609807394d8cca2b23a6d9a75ccedd,13
3261769be720b0fefbfffec05e9d9202,1
326a8605975106f1672c912bd16b4e7b,12
326a8c055c0d04f5b06544665d8bb3ea,36
327708dd10d68b1361ad3addbaca01f2,2
329b389349bbd4ab51e9b50ff0a1a885,8
329e6581efbc90bd92a1f22c4ba2103d,25
32b127307a606effdcc8e51f60a45922,29
32b30a250abd6331e03a2a1f16466346,18
32b3ee0272954b956a7d1f86f76afa21,8
32bbf7b2bc4ed14eb1e9c2580056a989,5
32bd403625078f55a266b487534aa95b,3
32c3215de8110a85d451202e083fe156,3
32cfdce9631d8c7906e8e9d6e68b514b,13
32d7f5dcce0010ba30b41ee9b36dbced,12
32e3b25cfdadc8779a12ddc58c0b2a8d,3
32e54441e6382a7fbacbbbaf3c450059,37
32f791428812696ee7ce8f161ecd490c,6
32fcc8cfe1fa4c77b5c58dafd36d1a98,6
33235e3d066bad95b6eea457826f7507,16
3323fe11e9595c09af38fe67567a9394,236
332647f433a1c10fa2e2ae04abfdf83e,44
333222170ab9edca4785c39f55221fe7,91
333ac5d90817d69113471fbb6e531bee,8
33410819536ec64f62d77277c4af5c66,33
3349958a3e56580d4e415da345703886,67
3356717f5c9bf6424852e1520a77e503,33
335ae240cbbfb4c2ae78ecbeeb9d45b0,5
335cd1b90bfa4ee70b39d08a4ae0cf2d,1
335d3d1cd7ef05ec77714a215134914c,55
335f5352088d7d9bf74191e006d8e24c,44
33805671920f0d02e6d18f630985aace,7
3381294afe5973d75687e1db220d74de,2
33a5435d4f945aa6154b31a73bab3b73,5
33b3214d792caf311e1f00fd22b392c5,4
33b5450d73826812cafc8a866624da7a,44
33b879e7ab79f56af1e88359f9314a10,135
33bb83720ba9d2b6da87114380314af5,20
33beffd09a1b020d1187c6b4b264014a,13
33cc2b872dfe481abef0f61af181dfcf,45
33d3b157ddc0896addfb22fa2a519097,6
33d6548e48d4318ceb0e3916a79afc84,103
33db745ffcbd935024b94941e34a25a6,1
33e75ff09dd601bbe69f351039152189,179
33ec1f50197cc4f74b3e8dc359ec3280,8
33f976eca39cccf5a14627fc9f6cf1b9,3
340a39045c40d50dda207bcfdece883a,46
3416a75f4cea9109507cacd8e2f2aefc,163
34173cb38f07f89ddbebc2ac9128303f,285
341c1d108df518a9ad0047345b7b641a,77
342285bb2a8cadef22f667eeb6a63732,14
342c472b95d00421be10e9512b532866,2
342ef6bdc0e1b86ad80691801479c43d,22
34306d99c63613fad5b2a140398c0420,1
3435c378bb76d4357324dd7e69f3cd18,3
3445ee86ba8817378a8577a75444f5d7,11
34547f7d214265ed715e40b7e2866272,8
34609bdc08a07ace4e1526bbb1777673,3
3473decccb0509fb264818a7512a8b9b,3
3487596cf54cb393afddaa965714ab1f,3
348a38cd25abeab0e440f37510e9b1fa,3
3493894fa4ea036cfc6433c3e2ee63b0,12
34b99cc2f738d8a132faea2e0cc4c13b,23
34b9e872ae045712e436677940befcff,21
34be90676412d14c80f85809d8e3b97b,88
34d630218575caa798d311dceab39cc9,15
34da6a962eea0b40287791e44c671be6,52
34dd3675a36242216e981ddc1c3064b0,52
34ed066df378efacc9b924ec161e7639,115
34f5297ef0ba66f4b3ca225078560d11,2
34f8150045a976a95a6a16248623f28b,13
35051070e572e47d2c26c241ab88307f,2
350db081a661525235354dd3e19b8c05,71
351b33587c5fdd93bd42ef7ac9995a28,29
352407221afb776e3143e8a1a0577885,23
35285aa740b37f0b1933da97bf4ca4b9,4
35296a4054db6816185054cbdc02e041,11
353de26971b93af88da102641069b440,8
35464c848f410e55a13bb9d78e7fddd0,11
35613dde17e11caa281c2e7bc2ac7acc,2
356bf85f16636086250481a79b7bebc4,37
356fbc3c3158bc7a5932461b635064a2,74
35936504a37d53e03abdfbc7318d9ec7,14
3596c80a46918e6dde2f3c37290cba47,8
359f38463d487e9e29bd20e24f0c050a,52
35b47299c1130953d286c976e9c608dc,17
35bf98501edec1431e0c2fabe948da66,51
35c1f9c50543aeedf1a3167bcb9d2756,3
35c5a2cb362c4d214156f930e7d13252,71
35c5ce55d4c6015406e3f53558e5bed2,4
35d58f24d7a7701719c983a1ef1979b1,91
35d8f387d4934b6ee53ce5c9a1d8c1d7,2
35dcd930df68a3b6194ad8764644721d,1
35f4a8d465e6e1edc05f3d8ab658c551,39
35f7b6e7e6d3358f8a25c85a3c2094ca,4
35fe071cd4426fe8a90666101fff1bf0,9
360136214356045a328d50619083ac42,3
361440528766bbaaaa1901845cf4152b,30
36165c62f7b7df72863d470d73302627,8
3621f1454cacf995530ea53652ddf8fb,37
36222948d5ac949bd725f62f1d1bd796,1
362387494f6be6613daea643a7706a42,33
3630391d291abc67bf9daec2c332829c,1
3636638817772e42b59d74cff571fbb3,303
363763e5c3dc3a68b399058c34aecf2c,73
363b688b0469919ed769f198ebd314c6,21
3640536b683d5276cbe1174768aed8df,32
36452e720502e4da486d2f9f6b48a7bb,50
36455d3b4aa959a5a5799f2316c06660,4
36660e59856b4de58a219bcf4e27eba3,28
36686212b9b05b73736f0d77f98377bb,13
367147f1755502d9bc6189f8e2c3005d,53
367692068f069c135b7d5a3a59e470d3,3
367afa16af963542400d7e21da891b75,2
367c78ec0bb6fe9b859d3475bafaf891,4
36880d4600935fcb2e721c7e7b03cc4f,12
3695d85c350d924e662ea2cd3b760d40,7
36ac8e558ac7690b6f44e2cb5ef93322,24
36b5cde3df91a145d823508f9b5c9c91,1
36bb86abc354a875892de1a197002f5f,6
36e51f22c86d237a5bb2e3451f8a7072,5
36e7e1795f0af462cc534d34f3e1cab3,1
36f4d832825380f102846560a5104c90,1
36f9d490114303cd7debf20548fc6888,24
370666e2a8735a1893e32a4abc4c3ce2,56
3707a6adbeb137bfde132463d77ac17d,10
370abbc7e1cbca7ae9e5d71dd316f28f,9
3713bdda7149579475f3734e8bd0e14a,40
3713d66bff68568a81cc5bfd409a3703,56
371783b1f48b7a4bf47375ec0e7e3aac,9
371bce7dc83817b7893bcdeed13799b5,79
372f8774202fcaef20fb3917607999a8,54
373e4c5d8edfa8b74fd4b6791d0cf6dc,6
374939012129c174e451f0f64be3bfea,10
375c71349b295fbe2dcdca9206f20a06,9
37654b793d96ed06d8c2bfa60658a502,24
3765802a807628e3ece9dbd30ca00a21,110
378a063b8fdb1db941e34f4bde584c7d,71
378fb9f589cf7930275f25e4b5afbddd,19
3791226cb3fcb9a6710e1ead55571d86,7
37953cab902d1f698bfb59b54d5e6369,2
3798003c3d078a7b4fd1f33843a2e5c0,5
379a7ba015d8bf1c70b8add2c287c6fa,288
37aa5dfc44dddd0d19d4311e2c7a0240,1
37b47bc2fe01ddcb1c4673a4419c7e13,23
37bc2f75bf1bcfe8450a1a41c200364c,33
37c9216b00a111ac0e1f81de25ddff77,15
37c9bc66ebd3a2e455ee2a74feae4c0e,90
37cfff3c04f95b22bcf166df586cd7a9,6
37d0b499fb84a552c17fcbb1442d7895,11
37d7465c1cf6b226541c17d5b92034c1,4
37d7902cb2d3de686e497e31624d82e0,6
37db66c660124c61c9516cf488344005,24
37e82b59af48f2014f73b0a869ebac36,1
37f2fc94430a30d7dba690d94d7e1223,3
37f65c068b7723cd7809ee2d31d7861c,17
3804bff92df360b252a43180009510c7,28
3806734b256c27e41ec2c6bffa26d9e7,71
38087d90fe0083a5d17fef54ed2b3220,2
380912bec3fc5777f5b29c1c85441749,2
380a2d63cef1d5d702278e2b561e2e51,23
38181d991caac98be8fb2ecb8bd0f166,139
38220e6a22eec2e5e3d21001f7d859df,1
3829a518596ae2a37b09a417753e5328,12
384cb854644425079baeec43aa82534f,10
386854131f58a556343e056f03626e00,4
3871bd64012152bfb53fdf04b401193f,20
389044eeec2af6efde63f976f80a8c1f,6
3891b14b5d8cce2fdd8dcdb4ded28f6d,17
3895c46ab7fd528108dc9da3d3745f88,5
38af86134b65d0f10fe33d30dd76442e,15
38b3eff8baf56627478ec76a704e9b52,56
38b4f06e27fd4f6fdcceabc6f5c068ea,5
38ccdf8d538de2d6a6deb2ed17d1f873,1
38db3aed920cf82ab059bfccbd02be6a,54
39059724f73a9969845dfe4146c5660e,385
39178d7185397ffa063279361b9ab016,1
3937230de3c8041e4da6ac3246a888e8,3
3937a8212b6186a70f430fc5aaa2fd29,14
3941c4358616274ac2436eacf67fae05,8
39461a19e9eddfb385ea76b26521ea48,58
3946bb00df4eebe135aa471d36e6ef68,4
396bb038ac6ff551ed4b7be444669904,1
398024cb5e21d749d728926a28b19d00,23
3983e1512aa570c564fab522bdb3efa5,4
398410ece9d7343091093a2a7f8ee381,25
398d0beebc2a1c91e7696c92ba188715,16
39a9398fdcb443d90baa6e132b414b1b,39
39cd7b469beae7c617c73e0d008195ef,2
39d50f6c9228b8f3c8830c18b8f91ab2,20
39d6c36ac66b6dc4ad16dbc82b572a96,1
39d929972619274cc9066307f707d002,2
39e1057382425c5ceab4d8702ffdf7bd,13
39e98420b5e98bfbdc8a619bef7b8f61,31
39e9d130e6936441d85e8b7e28860823,10
39ea40e164f970c54b0530436d5a9f7a,22
39fd3e6495f36f48bfce2fdff05d27cf,10
3a0772443a0739141292a5429b952fe6,112
3a077e8acfc4a2b463c47f2125fdfac5,3
3a1dd98341fafc1dfe9bcf36360e6b84,54
3a1f85dfef891b2a3685ccb35efa807e,72
3a20f62a0af1aa152670bab3c602feed,16
3a24b25a7b092a252166a1641ae953e7,38
3a56cc8f30a06a396fe53361b0f3553f,1
3a61ed715ee66c48bacf237fa7bb5289,40
3a66aff309d35319563fa0b81887d58b,15
3a78f1864ab77dbd239fbe33cae90bbb,7
3a835d3215755c435ef4fe9965a3f2a0,62
3a909674b845c826ecccfbe8a42247f6,18
3a90ee8e42cb24248e56383cd5349856,4
3a93a609b97ec0ab0ff5539eb79ef33a,10
3aa5bcc51a5e92cb51f514cc51391d4e,22
3ab06363eea311a0dc105c1fc5388b3c,13
3ab6be46e1d6b21d59a3c3a0b9d0f6ef,29
3ad1108c03d602923d4b3384dbb26e20,31
3ad7c2ebb96fcba7cda0cf54a2e802f5,60
3af3d94fb6259a153cde3f009b02a81a,5
3b220b436e5f3d917a1e649a0dc0281c,1
3b3dbaf68507998acd6a5a5254ab2d76,12
3b3fff6463464959dcd1b68d0320f781,2
3b5750171f62fd9c3cd91a41ddb1ac45,7
3b5e2c9be5002e87e0477099db5ff21b,104
3b661d671740495716434a3ba797c6f2,12
3b777b775721dfa8d36de2a320a03e53,7
3b7d09dac07c9ccd3aae2025cc195250,10
3b92d18aa7a6176dd37d372bc2f1eb71,1
3b95a878e7e99d5933f0abd36ca835fa,3
3b99814179da563893e7a98826c8e17b,4
3ba07b63865ffdcc83f484c6749df719,13
3ba889650589407203d06949bdf6983d,83
3ba9af181751761d3b387f74ded2d783,29
3baa271bc35fe054c86928f7016e8ae6,18
3bbc8b8ac2f0e75cafa24ec9b9530352,9
3bbfdde8842a5c44a0323518eec97cbe,15
3bc3e78c17d35e74ecfae5e475d960d7,8
3bc71faebe42e1639eb6fded38d714cd,4
3bc8f7011e08bfe6830c967b497bdf6d,11
3bca96ba3b13ba86d650abe2a99f13a7,45
3bcf6eecb2611212e088d0d91f2ade9c,47
3bd00b198a4acdcdd6de880c3bbc917d,13
3bd318565e4adbe5f4b6abf2ffebf3a0,7
3bde05f97317b69f96bc27dc22b3f0d9,24
3be0214185d6177a9aa6adea5a720b09,2
3bf510e4b7013a3bc33d48930adb6d3b,37
3bf75f7173e9ff794fc9c53515defaad,3
3bff829dde3583558708865f6de7be37,2
3c0efc7a60a85e233fb20c2e475c7970,34
3c1e4bd67169b8153e0047536c9f541e,3
3c333aadfc3ee8ecb8d77ee31197d96a,107
3c51419c5607de9699da15be1274b4a6,3
3c565485bbd2c54bb0ebe05c7ec741fc,25
3c56fe2f24038c4d22b9eb0aca78f590,2
3c63021df32e126a8dcf115d07e23f59,6
3c7781a36bcd6cf08c11a970fbe0e2a6,125
3c8179de1979ed5f080f0871c7bd9bde,29
3c88c1db16b9523b4dcdcd572aa1e16a,24
3c947bc2f7ff007b86a9428b74654de5,23
3cab6b8b2708f469275039d7ad17380c,32
3caea4d9bcdd5cde2b1a1f338a06a086,25
3cdacdba0a3e4bf931fbe577ee4f94f7,13
3cdb82a314eeef6d77aa4cbacb7280dd,9
3ce3bd302af473f2307962dd07653315,1
3ce6d3c8830d27ec2e6a1936ecbaa514,50
3ce83f544dbe69bb4fb19211fc442c2f,92
3cef96dcc9b8035d23f69e30bb19218a,21
3cf2559725a9fdfa602ec8c887440f32,3
3cf56c93d83be246a1e28f0abb588345,5
3cfec6ddc9e6325247431a9ee7ee45ef,17
3d1296c4b4b859ac2fb14019654a5f57,93
3d2c3ec9b0b199a105b514368ca8a8db,5
3d2d8ccb37df977cb6d9da15b76c3f3a,58
3d324c2883882b15fa8fbe8f025a3a99,22
3d36c07721a0a5a96436d6c536a132ec,10
3d36c145f1f16c368173c437335b4acd,1
3d3d286a8d153a4a58156d0e02d8570c,9
3d43cb0230c4f1ab6b9700689a881ec5,2
3d4893419e57449fb290647149f738d4,27
3d600348cf3aca45a777c9bc043054d4,11
3d61b1986be3ad573facc7b43a602178,9
3d773b5ce67533d1b5b52d9b57936860,129
3d779cae2d46cf6a8a99a35ba4167977,8
3d7a8f67f51564c349478f7d52abee3b,13
3d91fffbdc07fc7b1240ba846c0f7e75,10
3d928258c4682216574bbd478ea5ad1b,7
3dc20e2ac60a2551a4d3f08b03377def,1
3dcaf04c357c577a857f3ffadc555f9b,4
3dce18d1998152eeb1b5fe47ab64cf1d,12
3dd48ab31d016ffcbf3314df2b3cb9ce,72
3dde889723e33ace6af907cd5cc8e187,17
3de568f8597b94bda53149c7d7f5958c,7
3def184ad8f4755ff269862ea77393dd,129
3dfe2f633108d604df160cd1b01710db,28
3e0ccc57136661028ea5f440ed4e53d8,1
3e10f9cfe8030470e507965881025ab8,2
3e2500c59ab4ea1d914ac27cec5ae528,2
3e30c0a4a1617a0deacf755804b59a12,36
3e313b9badf12632cdae5452d20e1af6,8
3e441eec3456b703a4fe741005f3981f,8
3e4e67cbedefff39bd73f98f01e7e066,1
3e50e8000abcae07f804133720d7d172,8
3e53ca3d4e69bc938071715257cc62b9,3
3e55526969e8df9ffaefe69d1d590825,10
3e62ca0e35314ff421d335f15170775e,3
3e7e0224018ab3cf51abb96464d518cd,11
3e89ebdb49f712c7d90d1b39e348bbbf,228
3e91970f771a2c473ae36b60d1146068,11
3e95b38ce315f12892dee0121e6fad4a,5
3e9f7c16bd1cdea78f8e2eea72dfdfbe,13
3ea2db50e62ceefceaf70a9d9a56a6f4,3
3eb65004054f5d21fca4087f5658c727,2
3eb71f6293a2a31f3569e10af6552658,6
3ebd728de6fa78aa8bc932e9abece9c0,141
3ec501b562c6038d2ffabafcbac37cd3,4
3ecd2cd951c997ec03d1e428c7f15687,8
3eefceb8087e964f89c2d59e8a249915,37
3ef815416f775098fe977004015c6193,119
3f088ebeda03513be71d34d214291986,41
3f0c067fa4cac3618676ca163af548c4,2
3f259857748dc6c04708514b2b941d80,3
3f2dff7862a70f97a59a1fa02c3ec110,81
3f2e2a6fcb760125f0947e81fd404f13,3
3f332c6d5115412c25d90fb4b5028a18,4
3f3d00da06bb333dafc5705b5b29039a,11
3f41d2337b29507d20a2fdd7f8305110,5
3f53d7190148675e3cd472fc826828c5,69
3f597e2d7a67b6520a585618d23e2d1b,10
3f5ee243547dee91fbd053c1c4a845aa,15
3f62d610adac92bbf2996bb4d8ff7657,2
3f647cadf56541fb9513cb63ec370187,4
3f7bcd0b3ea822683bba8fc530f151bd,85
3f7df51fd92a282d6080ad4fe333eb1a,8
3f8ee098f1300beb0464a8a8288ab931,2
3f900db2608fb3eecb3ee77ba9ef5f60,78
3f97b78c2ce73939fca9916a27115445,3
3fb04953d95a94367bb133f862402bce,9
3fbb8f37336fad94af96e09ac656809a,35
3fc0a5dc1f5757c71b88be8adbfd10e9,5
3fd2afe674eecaf065b1e3687992a511,20
3fd60983292458bf7dee75f12d5e9e05,1
3fde55bef5c7d6089249126006e338dd,20
3fe230348e9a12c13120749e3f9fa4cd,19
3fe78a8acf5fda99de95303940a2420c,48
3fe89c9f9000fc1e58862236bf409d13,4
3fe94a002317b5f9259f82690aeea4cd,277
3ff55afdf16fea13cf00f29dddc53948,44
3ff5f35251ebeaca1b9ef1cb671fa15d,28
3fffb98d728238ddea957f0fc3ebe428,33
40098d4af08a53198bca329e718d901d,8
4011b4f479762db72d1fd2c007c57532,18
401704ef750f5f2e9fc84ed2c5db8292,60
40173ea48d9567f1f393b20c855bb40b,42
401fd95bf6799fe9dad285c30f898cac,5
40210a8b585beb1df047a786b7516bb9,28
40230e64fd4a497af221ee70e5e3f49b,100
404fad250f9e44794bad565785d71bfc,2
4053e4891648aa5d0bd54fe6f4beb464,20
405e28906322882c5be9b4b27f4c35fd,20
409bbd0d0f516a326f2080c26a10d530,78
40a0f39c64ba33b9d04168d476f53407,1
40afd3a37cca05efe623b7509855c73a,26
40b5f25a228570053bc64a043c3f1833,109
40bd33b35dfb6a76a1f8861c494a2d6c,2
40bf82623caded1cd84332d5e3cf4d72,22
40c0d2afbc02bb410485f888102743f7,79
40c48dab939a482f04dcecde07e27de6,20
40d1075be60b9feb074947fb019cc6b4,7
40ddaee25009b9e616272713206535a1,2
40f4da34bbe180214c23b9e55da4f772,3
40f6992c3c5816a1b42d2612fc26b936,68
410aa119a67d7a5fa5cac98bd7d78dda,16
4110a1994471c595f7583ef1b74ba4cb,15
4123e5cc43794e5972cee1cf00382445,26
412604be30f701b1b1e3124c252065e6,11
412decf7f56202004e18650fb2db5897,9
41371be284c70c592049717c38e42081,11
414a7497190eaef6b5d75d5a6a11afcf,6
415585bd389b69659223807d77a96791,2
415e1af7ea95f89f4e375162b21ae38c,3
416849da96fb73bee793e2bf65ae43ac,20
416ebee8db53bd692a556c8b4c307bcc,5
4172f3101212a2009c74b547b6ddf935,12
417346143631ba772ccbbb20c6c4151b,21
417fbbf2e9d5a28a855a11894b2e795a,14
4180b5120ca2e09eaa3bd2ebf4b53667,17
4186b8943907012bd947930996fe9051,85
4191ef5f6c1576762869ac49281130c9,58
4195cac6ce8d484d041594a3faa2e13d,13
41ae36ecb9b3eee609d05b90c14222fb,64
41da609c519d77b29be442f8c1105647,10
41e7637e7b6a9f27a98b84d3a185c7c0,36
41f1f19176d383480afa65d325c06ed0,236
41f3df50f91a705c3b3adbcd96afa2cc,6
41f6e8b589d6d47cc56937ff17c493f5,52
4206e38996fae4028a26d43b24f68d32,7
4207dd934a10a875741e7c8936bc720f,3
420824960f755f8721c47b6027ead6ab,1
42085df6d3d066c57c86452a818bb74b,18
420c841038c492fed4d19999a813009d,11
421740375847b6249d9383615831c23b,2
4217ec5d78c4bc4e5bd006783482441f,1
421b3ac5c24ee992edd6087611c60dbb,95
421b9ff13e012545c871fff7824cd12a,7
42299f06ee419aa5d9d07798b56779e2,57
422f010441436ae9511d3e04a6d0d186,67
4248f287dc9fab6abfcf1c333aa9838e,1
42547f5a44d87da3bc40ee5d09624606,14
426f990b332ef8193a61cc90516c1245,4
4271846620d203fd0511c422d483cdbd,22
427357dfbc5cc1967afeef00b8e6ec80,1
4275f89744278864da88c2fda68ec4e9,8
42853a61b26fef79e2ae788d97356799,44
429a4bcd8a1277fb2c3c4a6809a1780f,12
42a0e188f5033bc65bf8d78622277c4e,10
42a3964579017f3cb42b26605b9ae8ef,70
42a3ddf2e1df611a280d556f1c81996a,81
42a6845a557bef704ad8ac9cb4461d43,16
42aa61c7ccfa95dc4db4d894530def8a,2
42b1c6a5d2205c2a61dcc08c028e4592,6
42b61e2c4e0d4b1ccce37d9e09410439,8
42b88c8b68686b308746c7b9667ecb2c,22
42c8938e4cf5777700700e642dc2a8cd,26
42cae009aa36f970c223de2959268e5a,6
42cd63cb189c30ed03e42ce2c069566c,17
42d02bd0c73cb27e4ffc7862910ea1f4,1
42d7110a5ec9d651adf7642d58579a22,5
42dab56861d81108ee356d037190c315,19
42e499e591496cb71d9a11ae109dc962,2
42e77b63637ab381e8be5f8318cc28a2,17
42f968aed18eef0d52fb31dee10ea5a1,5
430e0eac74786ccb1ae4d1c1d29ce9af,8
4317fd49a21384c85f6b405cba038e21,1
431cfe4bd4a84b68398e14af4be0bdc3,8
43207fd5e34f87c48d584fc5c11befb8,10
432aca3a1e345e339f35a30c8f65edce,10
432ff29e76b94b98cff04b435f5c89f2,43
433371e69eb202f8e7bc8ec2c8d48021,2
433db795566d9f51a72086333588e655,8
434d707f9a5c1cb8836dde8f27dee4fe,6
435d43e52666cd74203c69c2bfe2caa7,1
435d6ab1ba16ba7e05e09d9728bc36ca,354
4361c8e1e16420a12979e7acaeae4add,3
437d7d1d97917cd627a34a6a0fb41136,6
438165dad0435d56025fc1f76b4e2424,1
43975bc2dfc84641a2a8c4d3fe653176,5
4397a09c4cb35e85a293b857c53c00ca,35
439d8c975f26e5005dcdbf41b0d84161,14
439fca360bc99c315c5882c4432ae7a4,5
43a30d90c4430a7de2ec7fc705164403,2
43a87a86ea9aee0255325e2865d6b503,44
43b52842663fa6e4100c72751d08de6f,5
43b9787b8a0cd00a8115c14b2b7c3a27,23
43baa6762fa81bb43b39c62553b2970d,97
43bb733c1b62a5e374c63cb22fa457b4,23
43c656628a4a479e108ed86f7a28a010,9
43d97d96a1d4b9842fd23d6cf95c4b38,8
43e04dd08bb1305428b0c9c8d8a2660a,5
43e4e6a6f341e00671e123714de019a8,16
43e8ab73ce9890e4e041d2db5fd36999,92
43ec517d68b6edd3015b3edc9a11367b,72
441ba8b924a353d6ec1ac4bff30df801,7
443615ca6b28402752eb646cc6f51ae7,9
44374c1f0ebad6dc48951e6c20c25806,10
444a6e426b16657ced4ab9e2308c1f97,39
445448cfb89afd8e924daec8a53ddd16,18
44590aa922914066f965ae67be0222d2,10
445e1050156c6ae8c082a8422bb7dfc0,4
445e24b5f22cacb9d51a837c10e91a3f,8
446ac7480f6cd015d176f8b3d28a03b5,217
44766fb4dd4e4977e75a9321cbc6413e,51
44885837c518b06e3f98b41ab8cedc0f,8
4491777b1aa8b5b32c2e8666dbe1a495,1
44a2e0804995faf8d2e3b084a1e2db1d,5
44ba1d022ff64c3e9281781b13d0eef9,1
44bf89b63173d40fb39f9842e308b3f9,32
44c4c17332cace2124a1a836d9fc4b6f,160
44c7d2e7b23eee739f61b49c659a25f5,9
44d5ec303a81339c0d05ec3cab0fccfa,6
44e207aecc63505eb828d442de03f2e9,10
44f2e2502a583effcea0a0fa61203035,13
44f683a84163b3523afe57c2e008bc8c,249
4502591a3be059858cf9e9d763134ee3,5
4504e3eeff19b74f4b08e248e5b4ead0,3
451ee190d0efc1f77c8bcc7238979ac1,1
4524b5e84762d68528525a226797c4d2,4
452e91de642a8e9c43121664d5d3c05c,39
4531d349d3269ac4f3e1d34864ba4bd6,4
4537a9e98e90f416dadaedd65c416843,29
453fadbd8a1a3af50a9df4df899537b5,22
454ff46780a58d90242d4a987af54633,16
4558dbb6f6f8bb2e16d03b85bde76e2c,10
455c8959885c1b38871319571e9ab72c,11
455cb2657aaa59e32fad80cb0b65b9dc,36
4564e13a85364d6743e38059a8544f34,11
456ac9b0d15a8b7f1e71073221059886,1
4588e674d3f0faf985047d4c3f13ed0d,10
459f9394f0bcd67a08a322b56db20dd3,5
